Make,Model,Model Year,Mileage,ADS Equipped?,Incident Date,Incident Time (24:00),City,State,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Highest Injury Severity Alleged,Property Damage?,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),Weather
Jaguar,I-Pace,2021.0,38196.0,Yes,MAR-2023,12:03,Phoenix,AZ ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,32763.0,Yes,APR-2023,10:48,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,45624.0,Yes,APR-2023,10:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Peterbilt,579,2022.0,31279.0,Yes,MAR-2023,8:01,Weatherford,TX ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Lane / Road Departure,No,No,Unknown,65.0,Cloudy
Cruise,AV,2023.0,4131.0,Yes,APR-2023,03:15,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,9.0,Clear
Cruise,AV,2022.0,4743.0,Yes,APR-2023,03:15,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,"No, see Narrative",0.0,Clear
Cruise,AV,2023.0,4131.0,Yes,APR-2023,03:15,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,9.0,Clear
Cruise,AV,2022.0,4743.0,Yes,APR-2023,03:15,Austin,TX ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,"No, see Narrative",0.0,Clear
Peterbilt,579m,2022.0,31279.0,Yes,MAR-2023,08:01,Weatherford,TX ,Highway / Freeway,Dry,No Unusual Conditions,70.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Unknown,65.0,Cloudy
Cruise,AV,2023.0,1200.0,Yes,MAR-2023,03:20,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,12.0,Rain
Cruise,AV,2023.0,4160.0,Yes,MAR-2023,23:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,1326.0,Yes,MAR-2023,23:51,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,2660.0,Yes,MAR-2023,04:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,1111.0,Yes,MAR-2023,21:49,San Francisco,CA ,Street,Wet,"Other, see Narrative",25.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,10.0,Rain
Toyota,Highlander,2016.0,111324.0,Yes,MAR-2023,14:40,Paradise,NV ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Merging,No,No,Yes,0.0,Clear
Cruise,AV,2023.0,4160.0,Yes,MAR-2023,23:30,San Francisco,CA ,Street,Dry,No Unusual Conditions,30.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,1200.0,Yes,MAR-2023,03:20,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,12.0,Rain
Cruise,AV,2023.0,1111.0,Yes,MAR-2023,21:49,San Francisco,CA ,Street,Wet,"Other, see Narrative",25.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,10.0,Rain
Cruise,AV,2023.0,1326.0,Yes,MAR-2023,23:51,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Cruise,AV,2023.0,2660.0,Yes,MAR-2023,04:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,0.0,Clear
Toyota,111324,2016.0,111324.0,Yes,MAR-2023,14:40,Paradise,NV ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Merging,No,No,Yes,0.0,Clear
Toyota,Highlander,2016.0,97446.0,Yes,MAR-2023,22:45,Paradise,NV ,Street,Dry,No Unusual Conditions,25.0,Dark - Unknown Lighting,Clear, , , , , ,No Injuries Reported,Yes,Making Right Turn,No,No,Yes,4.0,Clear
Toyota,Highlander,2017.0,43963.0,Yes,APR-2023,11:19,San Francisco,CA ,Intersection,Dry,Work Zone,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Cruise,AV,2023.0,5603.0,Yes,APR-2023,4:45,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,1.0,Clear
Cruise,AV,2023.0,5603.0,Yes,APR-2023,4:45,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,1.0,Clear
Jaguar,I-Pace,2021.0,32763.0,Yes,APR-2023,10:48,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,Yes,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,45624.0,Yes,APR-2023,10:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,45624.0,Yes,APR-2023,10:46,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Cruise,AV,2022.0,2733.0,Yes,MAR-2023,04:29,San Francisco,CA ,Street,Wet,"Other, see Narrative",20.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,15.0,Rain
Cruise,AV,2023.0,3604.0,Yes,MAR-2023,14:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,10.0,Clear
Cruise,AV,2022.0,2733.0,Yes,MAR-2023,04:29,San Francisco,CA ,Street,Wet,"Other, see Narrative",20.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,15.0,Rain
Cruise,AV,2023.0,3604.0,Yes,MAR-2023,14:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,10.0,Clear
Cruise,AV,2023.0,4821.0,Yes,MAR-2023,3:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,21.0,Clear
Cruise,AV,2023.0,4821.0,Yes,MAR-2023,3:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Minor,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,21.0,Clear
Cruise,AV,2023.0,4821.0,Yes,MAR-2023,3:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,21.0,Clear
Cruise,AV,2023.0,3604.0,Yes,MAR-2023,14:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,10.0,Clear
Cruise,AV,2023.0,3604.0,Yes,MAR-2023,14:46,San Francisco,CA ,Street,Dry,No Unusual Conditions,20.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,10.0,Clear
Cruise,AV,2022.0,2733.0,Yes,MAR-2023,04:29,San Francisco,CA ,Street,Wet,"Other, see Narrative",20.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,15.0,Rain
Cruise,AV,2022.0,2733.0,Yes,MAR-2023,04:29,San Francisco,CA ,Street,Wet,"Other, see Narrative",20.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,15.0,Rain
Cruise,AV,2023.0,3904.0,Yes,MAR-2023,13:01,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,Yes,Yes,6.0,Clear
Cruise,AV,2023.0,3904.0,Yes,MAR-2023,13:01,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,Yes,Yes,6.0,Clear
Cruise,AV,2023.0,4821.0,Yes,MAR-2023,3:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Minor,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,21.0,Clear
Cruise,AV,2023.0,4821.0,Yes,MAR-2023,3:26,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Minor,Yes,Proceeding Straight,Yes,Yes,No Passengers in Vehicle,21.0,Clear
Jaguar,I-Pace,2021.0,50282.0,Yes,FEB-2023,17:27,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Proceeding Straight,No,No,Yes,40.0,Clear
Jaguar,I-Pace,2021.0,23606.0,Yes,FEB-2023,07:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,46863.0,Yes,FEB-2023,05:44,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,No,Proceeding Straight,No,No,No Passengers in Vehicle,12.0,Clear
Jaguar,I-Pace,2021.0,23606.0,Yes,FEB-2023,07:23,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,50282.0,Yes,FEB-2023,17:27,Tempe,AZ ,Street,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,No Injuries Reported,No,Proceeding Straight,No,No,Yes,40.0,Clear
Jaguar,I-Pace,2021.0,16847.0,Yes,FEB-2023,00:15,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,25.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,No,Making Left Turn,No,No,No Passengers in Vehicle,14.0,Rain
Cruise,AV,2022.0,1111.0,Yes,MAR-2023,01:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,Yes,No Passengers in Vehicle,3.0,Clear
Cruise,AV,2022.0,1111.0,Yes,MAR-2023,01:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,Yes,No Passengers in Vehicle,3.0,Clear
Cruise,AV,2023.0,1129.0,Yes,FEB-2023,00:29,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Merging,No,No,No Passengers in Vehicle,24.0,Clear
Cruise,AV,2022.0,4632.0,Yes,FEB-2023,02:05,San Fancisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Kenworth Motor Truck Co,T680,2023.0,40405.0,Yes,FEB-2023,10:15,Waxahachie,TX ,Highway / Freeway,Dry,Work Zone,60.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,56.0,Cloudy
Toyota,Highlander,2016.0,76298.0,Yes,FEB-2023,18:06,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,Minor,Yes,Stopped,No,No,Yes,0.0,Clear
Toyota,Highlander,2016.0,76168.0,Yes,FEB-2023,13:27,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Minor,Yes,Stopped,No,No,Yes,0.0,Clear
Toyota,Highlander,2016.0,89239.0,Yes,FEB-2023,14:28,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Minor,Yes,Making Right Turn,No,No,Yes,7.0,Clear
Toyota,Highlander,2016.0,73157.0,Yes,JAN-2023,18:40,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,3.0,Clear
Cruise,AV,2023.0,1129.0,Yes,FEB-2023,00:29,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Merging,No,No,No Passengers in Vehicle,24.0,Clear
Cruise,AV,2022.0,4362.0,Yes,FEB-2023,02:05,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Kenworth Motor Truck Co,T680,2023.0,40405.0,Yes,FEB-2023,10:15,Waxahachie,TX ,Highway / Freeway,Dry,Work Zone,60.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,56.0,Cloudy
Hyundai,Ioniq 5,2021.0,6330.0,Yes,FEB-2023,14:18,Las Vegas,NV ,Street,Dry,No Unusual Conditions,15.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Changing Lanes,No,No,Yes,10.0,Clear
Cruise,AV,2023.0,3904.0,Yes,MAR-2023,13:01,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,Yes,Yes,6.0,Clear
Cruise,AV,2023.0,3904.0,Yes,MAR-2023,13:01,Tempe,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,Minor,Yes,Proceeding Straight,No,Yes,Yes,6.0,Clear
Cruise,AV,2022.0,1111.0,Yes,MAR-2023,01:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,Yes,No Passengers in Vehicle,3.0,Clear
Cruise,AV,2022.0,1111.0,Yes,MAR-2023,01:06,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Making Left Turn,No,Yes,No Passengers in Vehicle,3.0,Clear
Jaguar,I-Pace,2021.0,47034.0,Yes,FEB-2023,13:08,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,13.0,Clear
Jaguar,I-Pace,2021.0,47034.0,Yes,FEB-2023,13:08,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,13.0,Clear
Jaguar,I-Pace,2021.0,47034.0,Yes,FEB-2023,13:08,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,13.0,Clear
Jaguar,I-Pace,2021.0,47034.0,Yes,FEB-2023,13:08,Tempe,AZ ,Highway / Freeway,Dry,No Unusual Conditions,65.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,Yes,13.0,Clear
Cruise,AV,2023.0,2126.0,Yes,FEB-2023,00:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,7.0,Clear
Cruise,AV,2023.0,2126.0,Yes,FEB-2023,00:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,7.0,Clear
Local Motors,2.0,2018.0,280.0,Yes,JAN-2023,11:01,Peachtree Corners,GA ,Street,Dry,No Unusual Conditions,30.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,9.0,Cloudy
Toyota,Highlander,2016.0,89119.0,Yes,FEB-2023,13:50,Paradise,NV ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,Minor,Yes,Merging,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,22991.0,Yes,JAN-2023,17:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,34.0,Clear
Chrysler,Pacifica,2017.0,64430.0,Yes,JAN-2023,13:53,Chandler,AZ ,Intersection,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Making Right Turn,No,No,No Passengers in Vehicle,0.0,Clear
Jaguar,I-Pace,2021.0,22991.0,Yes,JAN-2023,17:08,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,34.0,Clear
Jaguar,I-Pace,2021.0,26717.0,Yes,JAN-2023,17:36,Phoenix,AZ ,Parking Lot,Dry,No Unusual Conditions,5.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,No Passengers in Vehicle,0.0,Clear
Kenworth Motor Truck Co,T680,2023.0,40405.0,Yes,FEB-2023,10:15,Waxahachie,TX ,Highway / Freeway,Dry,Work Zone,60.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,56.0,Cloudy
Toyota,Highlander,2016.0,112547.0,Yes,JAN-2023,15:00,Las Vegas,NV ,Street,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,24.0,Clear
Hyundai,Ioniq 5,2021.0,3474.0,Yes,JAN-2023,13:17,Las Vegas,NV ,Street,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,Not Applicable,No,Yes,18.0,Clear
Cruise,AV,2023.0,2126.0,Yes,FEB-2023,00:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,7.0,Clear
Cruise,AV,2023.0,2126.0,Yes,FEB-2023,00:39,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,Yes,No Passengers in Vehicle,7.0,Clear
Kenworth Motor Truck Co,T680,2023.0,40405.0,Yes,FEB-2023,10:15,Waxahachie,TX ,Highway / Freeway,Dry,Work Zone,60.0,Daylight, , ,Cloudy, , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,56.0,Cloudy
Toyota,Highlander,2016.0,89119.0,Yes,FEB-2023,13:50,Paradise,NV ,Intersection,Dry,No Unusual Conditions,45.0,Daylight,Clear, , , , , ,Minor,Yes,Merging,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,29338.0,Yes,JAN-2023,13:38,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,8.0,Clear
Jaguar,I-Pace,2021.0,29338.0,Yes,JAN-2023,13:38,Phoenix,AZ ,Intersection,Dry,No Unusual Conditions,35.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,Yes,8.0,Clear
Jaguar,I-Pace,2021.0,20087.0,Yes,DEC-2022,12:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,34517.0,Yes,DEC-2022,03:15,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,30.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Rain
Peterbilt,579 Epiq,2021.0,224066.0,Yes,DEC-2022,05:18,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Changing Lanes,No,No,Yes,51.0,Cloudy
Jaguar,I- Pace,2021.0,31404.0,Yes,DEC-2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I- Pace,2021.0,31404.0,Yes,DEC-2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,34517.0,Yes,DEC-2022,03:15,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,30.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Rain
Peterbilt,579 Epiq,2021.0,224066.0,Yes,DEC-2022,05:18,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Changing Lanes,No,No,Yes,51.0,Cloudy
Jaguar,I- Pace,2021.0,31404.0,Yes,DEC-2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Peterbilt,579 Epiq,2021.0,224066.0,Yes,DEC-2022,05:18,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Changing Lanes,No,No,Yes,51.0,Cloudy
Jaguar,I-Pace,2021.0,20087.0,Yes,DEC-2022,12:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I- Pace,2021.0,31404.0,Yes,DEC-2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,34517.0,Yes,DEC-2022,03:15,San Francisco,CA ,Intersection,Wet,No Unusual Conditions,30.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Rain
Peterbilt,579 Epiq,2021.0,224066.0,Yes,DEC-2022,5:18,Sacaton,AZ ,Highway / Freeway,Dry,No Unusual Conditions,75.0,Dark - Not Lighted, , ,Cloudy, , , ,No Injuries Reported,Yes,Changing Lanes,No,No,Yes,51.0,Cloudy
Jaguar,I-Pace,2021.0,20087.0,Yes,DEC-2022,12:35,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,30.0,Daylight,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Jaguar,I-Pace,2021.0,31404.0,Yes,DEC-2022,16:54,San Francisco,CA ,Intersection,Dry,No Unusual Conditions,25.0,Dawn / Dusk,Clear, , , , , ,No Injuries Reported,Yes,Stopped,No,No,Yes,0.0,Clear
Cruise,AV,2022.0,3128.0,Yes,DEC-2022,23:59,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,19.0,Rain
Cruise,AV,2023.0,820.0,Yes,DEC-2022,23:51,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,6.0,Clear
Cruise,AV,2022.0,3128.0,Yes,DEC-2022,23:59,San Francisco,CA ,Street,Wet,No Unusual Conditions,25.0,Dark - Lighted, , , , ,Rain, ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,19.0,Rain
Cruise,AV,2023.0,820.0,Yes,DEC-2022,23:51,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Dark - Lighted,Clear, , , , , ,No Injuries Reported,Yes,Proceeding Straight,No,No,No Passengers in Vehicle,6.0,Clear
Cruise,AV,2023.0,18.0,Yes,DEC-2022,08:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Unknown,Yes,Proceeding Straight,No,Yes,Yes,2.0,Clear
Cruise,AV,2023.0,18.0,Yes,DEC-2022,08:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Unknown,Yes,Proceeding Straight,No,Yes,Yes,2.0,Clear
Cruise,AV,2023.0,18.0,Yes,DEC-2022,08:50,San Francisco,CA ,Street,Dry,No Unusual Conditions,25.0,Daylight,Clear, , , , , ,Unknown,Yes,Proceeding Straight,No,Yes,Yes,2.0,Clear
